Date,EUR_USD,GBP_USD,BRL_USD,JPY_USD,CHF_USD
2015-10-09,1.1363,1.5315,3.7339,120.3,0.9615
2015-10-12,,,,,
2015-10-13,1.1382,1.5242,3.8314,119.8,0.9594
2015-10-14,1.1437,1.5445,3.8366,119.21,0.9517
2015-10-15,1.1418,1.5475,3.842,118.26,0.9489
2015-10-16,1.136,1.5441,3.8527,119.6,0.9536
2015-10-19,1.132,1.5471,3.9005,119.5,0.956
2015-10-20,1.1359,1.547,3.8845,119.79,0.954
2015-10-21,1.1345,1.5463,3.9514,119.91,0.957
2015-10-22,1.114,1.5399,3.9249,120.5,0.971
2015-10-23,1.1016,1.534,3.8964,121.2,0.9769
2015-10-26,1.1051,1.5361,3.8788,120.87,0.9815
2015-10-27,1.1052,1.5312,3.9002,120.29,0.9848
2015-10-28,1.1066,1.5319,3.8594,120.56,0.9848
2015-10-29,1.0963,1.5296,3.8971,121.14,0.9915
2015-10-30,1.1042,1.5445,3.8439,120.7,0.9858
2015-11-02,1.1026,1.5428,3.8503,120.7,0.9853
2015-11-03,1.0946,1.5404,3.7578,121.2,0.9922
2015-11-04,1.0861,1.5377,3.7946,121.52,0.9933
2015-11-05,1.0869,1.5236,3.7809,121.71,0.9964
2015-11-06,1.0746,1.5071,3.8055,123.2,1.0048
2015-11-09,1.0767,1.5124,3.7855,123.04,1.0017
2015-11-10,1.0686,1.511,3.7978,123.22,1.0076
2015-11-11,,,,,
2015-11-12,1.0768,1.5206,3.7898,122.84,1.0014
2015-11-13,1.0722,1.5208,3.8235,122.93,1.0088
2015-11-16,1.0708,1.5204,3.846,123.11,1.0079
2015-11-17,1.0634,1.5214,3.8123,123.48,1.0169
2015-11-18,1.0638,1.521,3.7914,123.51,1.0198
2015-11-19,1.0746,1.5327,3.7365,122.71,1.014
2015-11-20,1.066,1.5199,3.7048,122.8,1.0183
2015-11-23,1.0602,1.5125,3.7239,123.02,1.0205
2015-11-24,1.0652,1.5057,3.7064,122.47,1.0161
2015-11-25,1.0616,1.5109,3.7508,122.7,1.022
2015-11-26,,,,,
2015-11-27,1.0596,1.504,3.7736,122.84,1.0305
2015-11-30,1.0562,1.5044,3.8982,123.22,1.0282
2015-12-01,1.062,1.5074,3.8491,122.88,1.0296
2015-12-02,1.0573,1.4927,3.8633,123.52,1.0274
2015-12-03,1.0902,1.5088,3.7762,123.06,0.9996
2015-12-04,1.0884,1.51,3.7426,123.1,0.9986
2015-12-07,1.084,1.5076,3.7595,123.31,1.0026
2015-12-08,1.0876,1.5,3.8032,123,0.994
2015-12-09,1.0984,1.5168,3.7264,121.86,0.9866
2015-12-10,1.0948,1.5176,3.7787,121.44,0.9888
2015-12-11,1.1002,1.5213,3.8791,120.94,0.9828
2015-12-14,1.1025,1.513,3.8972,120.57,0.9823
2015-12-15,1.0911,1.5044,3.9,121.66,0.9921
2015-12-16,1.0937,1.5013,3.9421,121.88,0.9852
2015-12-17,1.0804,1.4876,3.9053,122.75,0.9987
2015-12-18,1.0847,1.4914,3.9336,121.2,0.994
2015-12-21,1.092,1.4906,4.0231,120.99,0.9912
2015-12-22,1.0978,1.4811,3.998,120.94,0.9866
2015-12-23,1.0875,1.4863,3.9672,120.94,0.9938
2015-12-24,1.0955,1.4943,3.9358,120.32,0.9872
2015-12-25,,,,,
2015-12-28,1.0983,1.4883,3.859,120.3,0.9878
2015-12-29,1.0916,1.4794,3.8917,120.44,0.9924
2015-12-30,1.0912,1.4832,3.988,120.6,0.989
2015-12-31,1.0859,1.4746,3.9593,120.27,1.0017
2016-01-01,,,,,
2016-01-04,1.0803,1.4686,4.0613,119.3,1.0042
2016-01-05,1.0743,1.4664,4.0108,118.95,1.0096
2016-01-06,1.0762,1.4626,4.0163,118.54,1.0084
2016-01-07,1.086,1.4579,4.0504,118,1.0018
2016-01-08,1.0885,1.4523,4.048,117.74,0.9972
2016-01-11,1.0878,1.4564,4.0464,117.48,1
2016-01-12,1.0837,1.4403,4.0454,117.78,1.003
2016-01-13,1.0862,1.447,3.9893,118.06,1.0064
2016-01-14,1.0862,1.4409,4.0032,118.03,1.0072
2016-01-15,1.0964,1.4289,4.048,116.78,0.9984
2016-01-18,,,,,
2016-01-19,1.0906,1.4171,4.042,117.66,1.0032
2016-01-20,1.0908,1.4167,4.1103,116.38,1.0032
2016-01-21,1.0833,1.4198,4.1299,117.61,1.0112
2016-01-22,1.0814,1.4308,4.1061,118.37,1.0148
2016-01-25,1.0832,1.4245,4.0887,118.55,1.0148
2016-01-26,1.0846,1.4342,4.0701,118.5,1.0189
2016-01-27,1.0867,1.4261,4.0557,118.9,1.0176
2016-01-28,1.0952,1.4351,4.0979,118.61,1.0134
2016-01-29,1.0832,1.4184,4.0364,121.05,1.0226
2016-02-01,1.0888,1.4367,3.9866,121.06,1.0202
2016-02-02,1.0908,1.4399,3.9885,120.27,1.0181
2016-02-03,1.1051,1.4576,3.9478,117.92,1.007
2016-02-04,1.1199,1.458,3.8785,116.75,0.9926
2016-02-05,1.1131,1.4468,3.9101,116.99,0.9938
2016-02-08,1.117,1.4415,3.8979,115.7,0.9885
2016-02-09,1.13,1.4473,3.8863,114.8,0.972
2016-02-10,1.1222,1.4473,3.9366,114.03,0.9779
2016-02-11,1.1362,1.4448,3.9704,111.72,0.9706
2016-02-12,1.1235,1.446,3.9764,112.96,0.9768
2016-02-15,,,,,
2016-02-16,1.114,1.429,4.0564,113.9,0.9884
2016-02-17,1.114,1.4317,3.9856,114.14,0.9926
2016-02-18,1.1092,1.4333,4.0191,113.62,0.994
2016-02-19,1.1127,1.4343,4.0428,112.42,0.9893
2016-02-22,1.1018,1.4157,3.933,113.12,0.9986
2016-02-23,1.1016,1.404,3.974,112.17,0.992
2016-02-24,1.1021,1.3932,3.9774,111.36,0.986
2016-02-25,1.1026,1.3937,3.929,112.7,0.9894
2016-02-26,1.0932,1.3867,4.012,113.78,0.9967
2016-02-29,1.0868,1.3926,3.9793,112.9,0.996
2016-03-01,1.0847,1.3948,3.9475,113.94,0.9994
2016-03-02,1.0845,1.4059,3.8948,113.81,0.9981
2016-03-03,1.0948,1.4152,3.8246,113.53,0.992
2016-03-04,1.101,1.4226,3.728,113.91,0.9926
2016-03-07,1.1004,1.4256,3.7745,113.6,0.9969
2016-03-08,1.1028,1.4225,3.7721,112.58,0.9939
2016-03-09,1.1022,1.4236,3.6902,113.06,0.9957
2016-03-10,1.1162,1.4306,3.6698,113.1,0.9857
2016-03-11,1.118,1.4426,3.6166,113.66,0.9813
2016-03-14,1.1107,1.4324,3.6265,113.59,0.986
2016-03-15,1.1112,1.4166,3.7298,112.88,0.9852
2016-03-16,1.1075,1.41,3.7998,113.69,0.9879
2016-03-17,1.1316,1.449,3.6201,111.3,0.968
2016-03-18,1.1292,1.4514,3.605,111.38,0.9682
2016-03-21,1.126,1.4402,3.6064,111.62,0.9678
2016-03-22,1.1228,1.4217,3.5921,111.82,0.9705
2016-03-23,1.1174,1.4111,3.6735,112.63,0.9731
2016-03-24,1.1163,1.4143,3.7043,112.64,0.9766
2016-03-25,1.1164,1.4131,3.7028,113.05,0.978
2016-03-28,1.121,1.425,3.639,113.29,0.9732
2016-03-29,1.1204,1.4281,3.6726,113.33,0.9744
2016-03-30,1.133,1.439,3.6145,112.6,0.9636
2016-03-31,1.139,1.4381,3.55,112.42,0.9583
2016-04-01,1.1385,1.4204,3.541,112.06,0.9588
2016-04-04,1.1386,1.4279,3.5994,111.18,0.9597
2016-04-05,1.1374,1.4149,3.6659,110.26,0.9572
2016-04-06,1.143,1.4162,3.6538,109.63,0.9537
2016-04-07,1.1386,1.4082,3.7106,107.98,0.9552
2016-04-08,1.1406,1.4105,3.6288,108.36,0.9536
2016-04-11,1.1412,1.424,3.516,107.96,0.9538
2016-04-12,1.1395,1.4244,3.552,108.54,0.9546
2016-04-13,1.1281,1.4223,3.5606,109.21,0.9651
2016-04-14,1.1262,1.4148,3.5035,109.2,0.9667
2016-04-15,1.1295,1.4217,3.5362,108.76,0.967
2016-04-18,1.1322,1.4276,3.5977,108.85,0.9636
2016-04-19,1.1375,1.4396,3.542,109.16,0.9599
2016-04-20,1.133,1.4375,3.5444,109.51,0.9671
2016-04-21,1.1301,1.4338,3.5444,109.41,0.9722
2016-04-22,1.1239,1.439,3.5864,111.5,0.9774
2016-04-25,1.1274,1.4492,3.5482,111.08,0.9742
2016-04-26,1.1318,1.4611,3.5269,111.23,0.9713
2016-04-27,1.1322,1.4554,3.5375,111.26,0.971
2016-04-28,1.1325,1.4581,3.4824,108.55,0.9687
2016-04-29,1.1441,1.4625,3.4547,106.9,0.9598
2016-05-02,1.1516,1.4666,3.505,106.48,0.9556
2016-05-03,1.1508,1.4543,3.5652,106.34,0.9541
2016-05-04,1.1486,1.4475,3.5339,107.12,0.9574
2016-05-05,1.1404,1.4486,3.526,107.32,0.9686
2016-05-06,1.1421,1.4439,3.5255,106.66,0.9697
2016-05-09,1.1402,1.4409,3.556,108.39,0.9698
2016-05-10,1.1386,1.4454,3.4742,109.22,0.9746
2016-05-11,1.1444,1.448,3.4594,108.48,0.9699
2016-05-12,1.138,1.4452,3.4942,108.73,0.9693
2016-05-13,1.1294,1.4369,3.5075,109.14,0.9756
2016-05-16,1.1328,1.4411,3.5034,108.89,0.9772
2016-05-17,1.1337,1.4485,3.4942,109.02,0.9761
2016-05-18,1.1276,1.4615,3.5268,109.65,0.9822
2016-05-19,1.1214,1.4608,3.6051,109.81,0.9894
2016-05-20,1.1207,1.4513,3.5386,110.52,0.992
2016-05-23,1.1192,1.4444,3.5753,109.47,0.9919
2016-05-24,1.1145,1.4623,3.5518,110,0.993
2016-05-25,1.1154,1.4694,3.6072,110.22,0.9908
2016-05-26,1.1184,1.4673,3.5775,109.74,0.9898
2016-05-27,1.114,1.4644,3.6122,109.86,0.9916
2016-05-30,,,,,
2016-05-31,1.1135,1.453,3.6074,110.75,0.9934
2016-06-01,1.1165,1.4395,3.603,109.55,0.9892
2016-06-02,1.1157,1.4419,3.5978,108.75,0.9902
2016-06-03,1.133,1.4521,3.5332,106.88,0.9781
2016-06-06,1.1354,1.445,3.5094,107.33,0.972
2016-06-07,1.135,1.4564,3.4604,107.3,0.9663
2016-06-08,1.14,1.4546,3.377,106.68,0.9594
2016-06-09,1.1329,1.4467,3.3934,106.54,0.9639
2016-06-10,1.1281,1.4342,3.4298,107.06,0.9632
2016-06-13,1.1282,1.4223,3.4599,106.07,0.9662
2016-06-14,1.1206,1.413,3.4959,106.02,0.964
2016-06-15,1.1239,1.4185,3.4715,105.87,0.9647
2016-06-16,1.1158,1.4075,3.4952,104.05,0.9662
2016-06-17,1.1256,1.4285,3.4301,104.2,0.961
2016-06-20,1.1318,1.4688,3.3937,104.32,0.9616
2016-06-21,1.1262,1.4668,3.4038,104.56,0.9596
2016-06-22,1.1286,1.4682,3.3794,104.56,0.9584
2016-06-23,1.1373,1.48,3.344,105.9,0.9566
2016-06-24,1.1126,1.3639,3.3895,102.26,0.9702
2016-06-27,1.1024,1.3217,3.4025,101.66,0.9787
2016-06-28,1.1054,1.3294,3.3074,102.71,0.9812
2016-06-29,1.1117,1.351,3.2386,102.68,0.9794
2016-06-30,1.1032,1.3242,3.2003,102.77,0.9792
2016-07-01,1.1145,1.3281,3.2448,102.55,0.973
2016-07-04,,,,,
2016-07-05,1.108,1.3021,3.2964,101.58,0.9768
2016-07-06,1.1077,1.2921,3.3217,101.12,0.9778
2016-07-07,1.1065,1.2926,3.3436,100.74,0.9781
2016-07-08,1.1038,1.2938,3.2835,100.65,0.9843
2016-07-11,1.1045,1.2986,3.3095,102.66,0.983
2016-07-12,1.1074,1.3237,3.274,104.72,0.9869
2016-07-13,1.1112,1.318,3.2895,104.1,0.9834
2016-07-14,1.1109,1.3332,3.235,105.4,0.9806
2016-07-15,1.1059,1.3194,3.2731,105.64,0.9834
2016-07-18,1.1076,1.3279,3.2523,106,0.9822
2016-07-19,1.1014,1.3123,3.2754,106.13,0.985
2016-07-20,1.1007,1.3179,3.2468,106.65,0.9872
2016-07-21,1.1016,1.3216,3.2692,105.98,0.9869
2016-07-22,1.0968,1.3091,3.2856,106.22,0.9888
2016-07-25,1.098,1.313,3.287,106.02,0.9869
2016-07-26,1.0984,1.3133,3.277,104.83,0.9924
2016-07-27,1.0988,1.3094,3.2867,105.65,0.9936
2016-07-28,1.1094,1.3151,3.2737,104.86,0.9806
2016-07-29,1.1168,1.327,3.238,102.32,0.969
2016-08-01,1.1176,1.3209,3.265,102.26,0.9671
2016-08-02,1.1225,1.3326,3.2521,100.82,0.9643
2016-08-03,1.117,1.3335,3.2595,101.34,0.9716
2016-08-04,1.1134,1.3143,3.2,101.08,0.9738
2016-08-05,1.108,1.3069,3.1873,101.74,0.9796
2016-08-08,1.1078,1.3042,3.1841,102.53,0.9838
2016-08-09,1.111,1.301,3.1325,101.96,0.9826
2016-08-10,1.1171,1.2998,3.1292,101.27,0.9759
2016-08-11,1.1168,1.296,3.1369,101.46,0.9722
2016-08-12,1.1172,1.2934,3.1648,101.01,0.9738
2016-08-15,1.1199,1.2874,3.1717,101.02,0.9714
2016-08-16,1.1277,1.3019,3.1782,100.28,0.9622
2016-08-17,1.1263,1.3012,3.2273,100.24,0.964
2016-08-18,1.1334,1.3147,3.229,100.07,0.9576
2016-08-19,1.1326,1.3061,3.2219,100.24,0.9594
2016-08-22,1.1314,1.3133,3.2209,100.25,0.9625
2016-08-23,1.1308,1.3179,3.2196,100.2,0.9622
2016-08-24,1.1256,1.3236,3.236,100.5,0.9673
2016-08-25,1.1274,1.3177,3.2291,100.58,0.9684
2016-08-26,1.1237,1.3168,3.2085,101.2,0.9718
2016-08-29,1.1182,1.3089,3.2436,102.13,0.978
2016-08-30,1.115,1.3084,3.2525,102.92,0.9822
2016-08-31,1.1146,1.3129,3.247,103.38,0.983
2016-09-01,1.1194,1.3273,3.246,103.22,0.9792
2016-09-02,1.1158,1.3299,3.248,104.18,0.9804
2016-09-05,,,,,
2016-09-06,1.1237,1.3429,3.2217,102.28,0.9718
2016-09-07,1.1238,1.3339,3.2223,101.72,0.9702
2016-09-08,1.1256,1.3301,3.1962,102.28,0.9726
2016-09-09,1.1214,1.3257,3.2687,102.86,0.977
2016-09-12,1.123,1.3313,3.2762,101.96,0.9736
2016-09-13,1.1242,1.3184,3.3144,102.14,0.974
2016-09-14,1.1271,1.3204,3.3196,102.33,0.9708
2016-09-15,1.1246,1.3215,3.3274,102.24,0.9714
2016-09-16,1.116,1.309,3.2923,102.36,0.9794
2016-09-19,1.1179,1.3051,3.2565,101.82,0.9798
2016-09-20,1.1172,1.2974,3.2633,101.66,0.9781
2016-09-21,1.1165,1.2978,3.2393,100.62,0.9758
2016-09-22,1.1229,1.3092,3.2092,100.8,0.9678
2016-09-23,1.1223,1.2959,3.227,101.04,0.9702
2016-09-26,1.127,1.2978,3.2345,100.34,0.9668
2016-09-27,1.1208,1.3005,3.2364,100.36,0.9718
2016-09-28,1.12,1.2996,3.2468,100.57,0.9724
2016-09-29,1.1244,1.2991,3.2276,101.48,0.9655
2016-09-30,1.1238,1.3015,3.2434,101.21,0.9694
2016-10-03,1.121,1.284,3.2333,101.54,0.974
2016-10-04,1.1212,1.2746,3.2339,102.66,0.978
2016-10-05,1.1196,1.2745,3.2326,103.53,0.977
2016-10-06,1.1158,1.2647,3.2309,104.02,0.9798
2016-10-07,1.1156,1.2434,3.2296,103.42,0.9806
2016-10-10,,,,,
2016-10-11,1.1062,1.2218,3.2111,103.36,0.9878
2016-10-12,1.1014,1.2195,3.2111,104.48,0.9902
2016-10-13,1.1038,1.2201,3.199,103.62,0.987
2016-10-14,1.0985,1.2189,3.1975,104.1,0.9902
2016-10-17,1.1,1.2186,3.1985,103.96,0.988
2016-10-18,1.0997,1.231,3.1787,103.8,0.9886
2016-10-19,1.0966,1.2279,3.1677,103.3,0.9894
2016-10-20,1.0934,1.2256,3.1548,103.92,0.9916
2016-10-21,1.0866,1.221,3.159,103.96,0.9951
2016-10-24,1.0888,1.2204,3.1255,104.2,0.992
2016-10-25,1.089,1.2164,3.1142,104.25,0.994
2016-10-26,1.0916,1.2234,3.132,104.42,0.9927
2016-10-27,1.0904,1.2173,3.1494,105.14,0.994
2016-10-28,1.0934,1.2155,3.1833,105.4,0.9932
2016-10-31,1.0962,1.2212,3.1658,105.07,0.989
2016-11-01,1.1042,1.2218,3.2342,104.59,0.979
2016-11-02,1.1119,1.2315,3.2364,103.22,0.9701
2016-11-03,1.1094,1.2454,3.2386,103.17,0.9746
2016-11-04,1.1121,1.2546,3.2411,103.02,0.9682
2016-11-07,1.1038,1.2403,3.1978,104.6,0.9758
2016-11-08,1.1034,1.2372,3.1801,104.98,0.9757
2016-11-09,1.0952,1.2474,3.2163,104.84,0.9812
2016-11-10,1.0882,1.2523,3.3653,106.56,0.9878
2016-11-11,,,,,
2016-11-14,1.0723,1.2469,3.4485,108.3,0.9978
2016-11-15,1.0726,1.2422,3.4479,108.94,1.0015
2016-11-16,1.0699,1.245,3.4198,109.16,1.0019
2016-11-17,1.0656,1.245,3.4134,109.64,1.0048
2016-11-18,1.06,1.2327,3.3894,110.51,1.0094
2016-11-21,1.0597,1.2474,3.3585,111.12,1.0112
2016-11-22,1.0618,1.2424,3.3595,110.98,1.01
2016-11-23,1.056,1.2458,3.3945,112.58,1.0156
2016-11-24,,,,,
2016-11-25,1.0595,1.2462,3.4229,113.17,1.0136
2016-11-28,1.0576,1.2411,3.3871,112.36,1.0158
2016-11-29,1.0626,1.2505,3.4011,112.78,1.0132
2016-11-30,1.0578,1.2481,3.3854,114.34,1.0187
2016-12-01,1.0634,1.2596,3.4717,114.34,1.0126
2016-12-02,1.0666,1.2685,3.4576,113.76,1.011
2016-12-05,1.0723,1.2708,3.4314,114.1,1.0103
2016-12-06,1.0717,1.2706,3.4269,113.98,1.0093
2016-12-07,1.0758,1.2604,3.3977,113.5,1.0065
2016-12-08,1.0625,1.2574,3.3798,114.16,1.0154
2016-12-09,1.0541,1.259,3.3595,115.17,1.0184
2016-12-12,1.0606,1.2677,3.3505,115.34,1.0157
2016-12-13,1.0635,1.2685,3.3308,115.26,1.0118
2016-12-14,1.0656,1.2706,3.3332,115.06,1.0099
2016-12-15,1.0375,1.2389,3.3933,118.32,1.0334
2016-12-16,1.0456,1.2478,3.386,117.74,1.0258
2016-12-19,1.0444,1.2419,3.3725,116.6,1.0226
2016-12-20,1.039,1.2358,3.3631,117.86,1.0282
2016-12-21,1.0425,1.2348,3.3335,117.79,1.0262
2016-12-22,1.0452,1.2301,3.3153,117.48,1.0246
2016-12-23,1.0449,1.2252,3.2687,117.22,1.0268
2016-12-26,,,,,
2016-12-27,1.0458,1.2261,3.28,117.52,1.0284
2016-12-28,1.0389,1.2222,3.283,117.66,1.0313
2016-12-29,1.0486,1.2237,3.2456,116.32,1.023
2016-12-30,1.0552,1.2337,3.2532,116.78,1.016
2017-01-02,,,,,
2017-01-03,1.0416,1.2256,3.2526,117.68,1.0266
2017-01-04,1.0476,1.2299,3.2139,117.38,1.0228
2017-01-05,1.0598,1.2415,3.2051,115.46,1.0107
2017-01-06,1.056,1.2314,3.2113,116.85,1.015
2017-01-09,1.0576,1.2167,3.1916,116.07,1.0148
2017-01-10,1.0572,1.2165,3.1971,115.74,1.0158
2017-01-11,1.0501,1.2118,3.2024,116.26,1.0203
2017-01-12,1.0666,1.2211,3.1821,113.87,1.0066
2017-01-13,1.0625,1.2198,3.2077,115.03,1.0098
2017-01-16,,,,,
2017-01-17,1.0695,1.2388,3.2077,112.96,1.0028
2017-01-18,1.0682,1.2309,3.2242,113.4,1.0028
2017-01-19,1.063,1.2319,3.2024,115.3,1.0094
2017-01-20,,,,,
2017-01-23,1.074,1.2485,3.1685,112.9,0.999
2017-01-24,1.0749,1.2531,3.1695,113.63,0.9998
2017-01-25,1.0743,1.262,3.1697,113.6,0.9996
2017-01-26,1.067,1.2579,3.1892,114.7,1.0011
2017-01-27,1.069,1.2531,3.1537,115.16,0.9992
2017-01-30,1.0681,1.2478,3.1152,113.86,0.9976
2017-01-31,1.0794,1.2585,3.1477,112.72,0.9888
2017-02-01,1.0758,1.2643,3.153,113.29,0.993
2017-02-02,1.0802,1.2541,3.1245,112.48,0.9894
2017-02-03,1.0792,1.2504,3.1157,112.42,0.991
2017-02-06,1.0731,1.245,3.1181,112.32,0.9934
2017-02-07,1.069,1.2486,3.1235,112.14,0.997
2017-02-08,1.0708,1.2543,3.119,111.74,0.9934
2017-02-09,1.0658,1.2516,3.1291,113.24,1.0013
2017-02-10,1.065,1.2502,3.1092,113.22,1.0028
2017-02-13,1.0603,1.251,3.1106,113.79,1.0054
2017-02-14,1.0577,1.2465,3.1074,114.34,1.0072
2017-02-15,1.0597,1.2465,3.0557,114.17,1.0062
2017-02-16,1.066,1.2477,3.0744,113.36,0.9992
2017-02-17,1.0614,1.2428,3.1038,112.86,1.0022
2017-02-20,,,,,
2017-02-21,1.0551,1.2465,3.0932,113.48,1.0083
2017-02-22,1.0555,1.2456,3.0778,113.46,1.0109
2017-02-23,1.0586,1.2548,3.0645,112.68,1.0062
2017-02-24,1.058,1.2499,3.1123,112.26,1.0055
2017-02-27,1.0624,1.2473,3.1085,112.01,1.0051
2017-02-28,1.0618,1.2427,3.1085,112.06,1.0022
2017-03-01,1.0564,1.2318,3.1028,113.66,1.0072
2017-03-02,1.0514,1.2267,3.1264,114.45,1.012
2017-03-03,1.0552,1.2249,3.1385,114.6,1.0118
2017-03-06,1.0586,1.2243,3.1218,113.92,1.0114
2017-03-07,1.0582,1.2209,3.1222,113.99,1.013
2017-03-08,1.0547,1.2152,3.1527,114.58,1.0146
2017-03-09,1.0586,1.2166,3.1684,114.71,1.0131
2017-03-10,1.0667,1.2158,3.1552,115.02,1.0104
2017-03-13,1.067,1.2234,3.1524,114.61,1.0068
2017-03-14,1.0645,1.2168,3.159,114.63,1.0078
2017-03-15,1.063,1.2222,3.1576,114.66,1.008
2017-03-16,1.0738,1.237,3.1194,113.02,0.9953
2017-03-17,1.0742,1.2372,3.106,112.67,0.9978
2017-03-20,1.0754,1.2365,3.0812,112.59,0.9966
2017-03-21,1.081,1.2479,3.084,111.9,0.9936
2017-03-22,1.08,1.2476,3.0863,111.06,0.99
2017-03-23,1.0787,1.2526,3.1348,111.12,0.9924
2017-03-24,1.0806,1.2491,3.1144,111.03,0.991
2017-03-27,1.0882,1.2583,3.1197,110.48,0.983
2017-03-28,1.0852,1.2503,3.1298,110.56,0.985
2017-03-29,1.0756,1.2411,3.1175,111.05,0.9966
2017-03-30,1.0726,1.2489,3.1203,111.36,0.9969
2017-03-31,1.0698,1.2537,3.1628,111.41,0.9998
2017-04-03,1.0655,1.2479,3.1183,110.96,1.0029
2017-04-04,1.0664,1.2437,3.1147,110.74,1.0022
2017-04-05,1.0661,1.2488,3.0932,111.2,1.005
2017-04-06,1.0651,1.2486,3.1087,111.02,1.0046
2017-04-07,1.0616,1.2398,3.1258,110.76,1.0066
2017-04-10,1.0606,1.2418,3.1443,110.95,1.0077
2017-04-11,1.0614,1.2484,3.1456,109.74,1.0072
2017-04-12,1.0611,1.25,3.1519,109.54,1.0054
2017-04-13,1.063,1.2522,3.1309,109.23,1.0047
2017-04-14,1.0625,1.2531,3.1445,108.63,1.0038
2017-04-17,1.066,1.2587,3.1036,108.46,1.0022
2017-04-18,1.0706,1.2769,3.0997,108.4,0.9978
2017-04-19,1.0707,1.2789,3.1399,109.06,0.9986
2017-04-20,1.0758,1.283,3.1466,109.34,0.996
2017-04-21,1.0694,1.2783,3.1475,109.08,0.9987
2017-04-24,1.0846,1.2783,3.1254,109.74,0.9964
2017-04-25,1.0941,1.2836,3.1669,110.88,0.9925
2017-04-26,1.0872,1.2838,3.1961,111.52,0.9957
2017-04-27,1.0864,1.2889,3.1867,111.13,0.9948
2017-04-28,1.0895,1.2938,3.1896,111.44,0.9944
2017-05-01,1.0912,1.2917,3.176,111.78,0.9955
2017-05-02,1.091,1.2921,3.1685,112.06,0.9913
2017-05-03,1.092,1.2916,3.1443,112.34,0.9913
2017-05-04,1.0967,1.291,3.1823,112.7,0.989
2017-05-05,1.0996,1.295,3.1703,112.63,0.9876
2017-05-08,1.0928,1.2942,3.2003,112.84,0.9979
2017-05-09,1.0875,1.2939,3.1818,114.19,1.0074
2017-05-10,1.0873,1.2939,3.1531,114.02,1.0088
2017-05-11,1.0869,1.2885,3.1494,113.77,1.0061
2017-05-12,1.0926,1.288,3.1207,113.3,1.0008
2017-05-15,1.0979,1.2917,3.1049,113.54,0.9964
2017-05-16,1.1072,1.2912,3.0903,113.24,0.9878
2017-05-17,1.1134,1.2944,3.1015,111.46,0.9808
2017-05-18,1.113,1.3009,3.3823,110.82,0.9763
2017-05-19,1.119,1.3018,3.2745,111.47,0.9754
2017-05-22,1.1236,1.3006,3.2952,111.15,0.9736
2017-05-23,1.1198,1.2984,3.2729,111.64,0.974
2017-05-24,1.1175,1.2935,3.2747,112.02,0.9769
2017-05-25,1.1218,1.2954,3.288,111.7,0.972
2017-05-26,1.117,1.2795,3.2575,111.3,0.9753
2017-05-29,,,,,
2017-05-30,1.1183,1.2858,3.2651,110.68,0.9744
2017-05-31,1.1236,1.2905,3.2405,110.71,0.9684
2017-06-01,1.1214,1.2894,3.2398,111.24,0.9712
2017-06-02,1.127,1.2885,3.2391,110.49,0.9642
2017-06-05,1.125,1.2917,3.2896,110.49,0.9657
2017-06-06,1.1266,1.2901,3.2813,109.34,0.9628
2017-06-07,1.1236,1.2941,3.279,109.54,0.9657
2017-06-08,1.1217,1.2939,3.2822,110.1,0.9675
2017-06-09,1.119,1.2737,3.2793,110.61,0.97
2017-06-12,1.1204,1.2658,3.3097,109.72,0.9688
2017-06-13,1.1194,1.2739,3.3125,110.12,0.9692
2017-06-14,1.1277,1.2808,3.2762,109.16,0.9662
2017-06-15,1.1152,1.2768,3.274,110.66,0.9749
2017-06-16,1.1194,1.2778,3.2898,110.84,0.9739
2017-06-19,1.116,1.2743,3.2908,111.34,0.9745
2017-06-20,1.1124,1.2628,3.3292,111.46,0.9759
2017-06-21,1.1143,1.2667,3.3283,111.58,0.9744
2017-06-22,1.1148,1.2659,3.3301,111.36,0.9728
2017-06-23,1.1196,1.2727,3.3281,111.26,0.9692
2017-06-26,1.1196,1.2732,3.3106,111.48,0.9706
2017-06-27,1.13,1.2791,3.3195,112.42,0.9638
2017-06-28,1.1364,1.2936,3.2977,112.18,0.9608
2017-06-29,1.142,1.2984,3.3062,112.32,0.9569
2017-06-30,1.1411,1.2995,3.3057,112.4,0.9586
2017-07-03,1.1367,1.2951,3.3,113.32,0.9632
2017-07-04,,,,,
2017-07-05,1.1336,1.2934,3.3162,113.2,0.9652
2017-07-06,1.1409,1.2967,3.3048,113.28,0.9634
2017-07-07,1.1396,1.288,3.2843,114.1,0.9644
2017-07-10,1.1396,1.2884,3.2627,114.08,0.9658
2017-07-11,1.143,1.2851,3.2505,114.2,0.9672
2017-07-12,1.1411,1.2889,3.2258,113.19,0.9648
2017-07-13,1.1385,1.2921,3.2133,113.39,0.9685
2017-07-14,1.1452,1.3079,3.1832,112.66,0.9654
2017-07-17,1.147,1.3058,3.181,112.76,0.9627
2017-07-18,1.1578,1.3026,3.1571,111.89,0.9526
2017-07-19,1.1518,1.3036,3.1526,111.77,0.9548
2017-07-20,1.1634,1.2976,3.1374,111.68,0.9507
2017-07-21,1.1655,1.2968,3.1218,111.18,0.9468
2017-07-24,1.1642,1.3028,3.1473,111.1,0.9456
2017-07-25,1.1656,1.3046,3.1617,111.57,0.9496
2017-07-26,1.1632,1.3048,3.1596,112.1,0.958
2017-07-27,1.1656,1.3065,3.1527,111.62,0.9656
