"","OpenTime","Open","High","Low","Close","CloseTime","BaseAssetVolume","NumberOfTrades","TakerBuyVolume","TakerBuyBaseAssetVolume","Ignore","NA"
"455",2018-11-14,209.84,210.3,176.16,187.43,1970-01-01 00:07:14,1542239999999,82531353.9766622,187653,201248.23817,38153679.6330841,0
"456",2018-11-15,187.43,190,170.99,184.35,1970-01-01 00:07:32,1542326399999,81674273.8857771,212442,223248.21322,40339789.0747061,0
"457",2018-11-16,184.35,185,173,176.89,1970-01-01 00:04:01,1542412799999,43450649.948378,120635,125640.2904,22598994.4044779,0
"458",2018-11-17,176.93,177.91,173.94,176.2,1970-01-01 00:02:24,1542499199999,25452515.6364988,77570,76336.2317,13420116.0296457,0
"459",2018-11-18,176.2,182.94,176.1,178.97,1970-01-01 00:02:21,1542585599999,25261184.0928033,68702,70761.12569,12614641.4399048,0
"460",2018-11-19,179.04,179.33,146.47,150.81,1970-01-01 00:09:56,1542671999999,94639227.0313713,224184,299681.11547,47536676.7659329,0
"461",2018-11-20,150.76,154.7,126.95,133.82,1970-01-01 00:16:36,1542758399999,139191208.455093,357568,474492.98015,66370500.5458392,0
"462",2018-11-21,133.68,142.01,127.15,138.23,1970-01-01 00:11:58,1542844799999,97819681.4905397,246564,352855.41036,47980901.2028023,0
"463",2018-11-22,138.36,140.4,125.64,126.63,1970-01-01 00:05:34,1542931199999,44837388.4512714,117670,163681.6246,21961275.7064904,0
"464",2018-11-23,126.58,128.9,118.56,125.02,1970-01-01 00:08:24,1543017599999,62657024.0486937,166040,251961.06141,31321124.8873125,0
"465",2018-11-24,125,130.81,112.32,114.89,1970-01-01 00:07:51,1543103999999,57264800.0665808,153585,234287.59828,28530546.4490366,0
"466",2018-11-25,114.83,122.35,102.95,118.67,1970-01-01 00:13:56,1543190399999,93723314.1234466,264902,431382.20248,48359160.0791146,0
"467",2018-11-26,118.65,121.5,106.41,110.68,1970-01-01 00:11:19,1543276799999,77211447.3176539,224345,347682.56537,39523318.1119874,0
"468",2018-11-27,110.66,114.31,102.36,111.43,1970-01-01 00:08:44,1543363199999,56638056.0091172,179214,269149.99554,29109359.2563058,0
"469",2018-11-28,111.38,126.8,111.37,122.9,1970-01-01 00:09:38,1543449599999,68485222.4434163,195923,293313.44643,34730406.642761,0
"470",2018-11-29,122.88,124,114.78,117.98,1970-01-01 00:07:58,1543535999999,57140533.5732648,180848,245948.78826,29354053.0827071,0
"471",2018-11-30,117.99,120.26,111.09,113.73,1970-01-01 00:06:58,1543622399999,48362085.7818422,153866,211057.08821,24378341.3923724,0
"472",2018-12-01,113.71,120.8,111.35,118.1,1970-01-01 00:05:30,1543708799999,38614493.6264599,122161,171713.25495,20091644.9440692,0
"473",2018-12-02,118.09,120.73,116,116.57,1970-01-01 00:04:33,1543795199999,32184013.7601348,102151,145750.16201,17149582.8384534,0
"474",2018-12-03,116.63,116.96,106.7,108.76,1970-01-01 00:05:24,1543881599999,36185196.1948889,115448,162115.32188,18070730.2920567,0
"475",2018-12-04,108.76,113.2,106,109.94,1970-01-01 00:04:35,1543967999999,30365546.7521367,111872,137238.32415,15151241.2825263,0
"476",2018-12-05,109.92,110.58,102.38,102.71,1970-01-01 00:05:54,1544054399999,37519336.0718317,111602,157870.88819,16746705.9858307,0
"477",2018-12-06,102.73,104.68,90.2,91,1970-01-01 00:09:46,1544140799999,58114721.7510634,188007,276836.87889,27453203.2794779,0
"478",2018-12-07,91.18,96.9,82.07,93.05,1970-01-01 00:17:10,1544227199999,90499447.337842,307599,512506.96835,45045165.3390028,0
"479",2018-12-08,93.06,98,84.55,90.38,1970-01-01 00:11:38,1544313599999,63224518.5473893,228982,357487.0789,32388503.049135,0
"480",2018-12-09,90.39,98.7,88.63,93.26,1970-01-01 00:08:40,1544399999999,48533111.8520108,158700,269537.22219,25120190.9950073,0
"481",2018-12-10,93.26,95.21,88.11,89.91,1970-01-01 00:06:48,1544486399999,37180525.4573109,119278,203916.35229,18552000.1234142,0
"482",2018-12-11,89.88,91.65,85.83,87.76,1970-01-01 00:05:39,1544572799999,30055007.219609,104079,176249.02302,15587578.169061,0
"483",2018-12-12,87.77,91.31,86.63,89.41,1970-01-01 00:04:45,1544659199999,25500398.9286536,86407,140538.7062,12555016.9565936,0
"484",2018-12-13,89.39,90.71,84.71,86.34,1970-01-01 00:05:31,1544745599999,29089359.8313012,94842,165833.73289,14570456.2523486,0
"485",2018-12-14,86.35,87.25,82.2,83.82,1970-01-01 00:05:18,1544831999999,27041687.8001072,102917,163056.11732,13866423.3155428,0
"486",2018-12-15,83.82,85,81.79,83.76,1970-01-01 00:03:37,1544918399999,18169124.0002302,83696,112417.15502,9399655.7529296,0
"487",2018-12-16,83.75,87.64,83.73,84.67,1970-01-01 00:04:01,1545004799999,20783723.6930707,78098,122970.75808,10586916.0449974,0
"488",2018-12-17,84.68,97,84.4,94.02,1970-01-01 00:07:52,1545091199999,42965553.4158694,156319,253291.04756,23061523.2968709,0
"489",2018-12-18,94.03,101.3,91.34,100.39,1970-01-01 00:08:49,1545177599999,50202945.7917017,173951,276927.03282,26305895.1690056,0
"490",2018-12-19,100.39,107.55,97.75,98.74,1970-01-01 00:13:47,1545263999999,84862730.2333679,258340,410278.1552,42042979.408215,0
"491",2018-12-20,98.73,116,97.88,114.05,1970-01-01 00:14:19,1545350399999,93128082.5480073,272100,435953.37011,47118640.3795467,0
"492",2018-12-21,113.71,118,104.76,107.69,1970-01-01 00:11:06,1545436799999,74510414.5879752,242389,329476.24747,36898334.8714602,0
"493",2018-12-22,107.67,115.5,105.38,115.2,1970-01-01 00:06:45,1545523199999,44814571.6096925,159158,205365.41855,22693637.862111,0
"494",2018-12-23,115.18,131.94,114.91,129.03,1970-01-01 00:15:36,1545609599999,118250392.555097,302293,471552.23072,59521574.5605899,0
"495",2018-12-24,129.03,157.67,128.8,138.03,1970-01-01 00:21:59,1545695999999,190137361.065877,426763,661539.16353,95340364.8308332,0
"496",2018-12-25,138.01,139.26,119.68,127.6,1970-01-01 00:17:56,1545782399999,136600862.042676,328349,533800.5341,67748386.4254339,0
"497",2018-12-26,127.61,135.32,122.51,129.35,1970-01-01 00:13:14,1545868799999,102196717.395056,258222,404012.07869,51948808.1070372,0
"498",2018-12-27,129.35,131.09,111.22,113.8,1970-01-01 00:12:32,1545955199999,90456912.8883521,230428,395194.15934,47373739.4202631,0
"499",2018-12-28,113.75,136.66,111.87,135.3,1970-01-01 00:14:54,1546041599999,111865576.497758,248671,451231.25265,56341444.4808119,0
"500",2018-12-29,135.3,145.42,128.5,132.89,1970-01-01 00:16:46,1546127999999,136479145.942347,291165,504750.91747,68468604.5588228,0
"501",2018-12-30,133,139,127.03,137.77,1970-01-01 00:11:44,1546214399999,94804050.4933616,232606,357472.20343,48147201.0663266,0
"502",2018-12-31,137.81,138.66,128.7,131.45,1970-01-01 00:08:04,1546300799999,64763118.1166383,157669,237701.09337,31797244.1788485,0
"503",2019-01-01,131.45,140.67,130,139.1,1970-01-01 00:06:41,1546387199999,54280385.598127,125799,204877.27101,27658986.5487891,0
"504",2019-01-02,139.1,155.37,137.76,152.01,1970-01-01 00:15:41,1546473599999,138801471.118652,253070,452778.41302,66826091.4154906,0
"505",2019-01-03,152.01,153.64,143.11,146.3,1970-01-01 00:11:48,1546559999999,104953535.148513,206600,345065.32126,51146898.6190388,0
"506",2019-01-04,146.3,154.8,143.54,151.97,1970-01-01 00:13:25,1546646399999,120827141.544228,224385,398803.89556,59878325.5278251,0
"507",2019-01-05,152.08,159.26,151.2,152.83,1970-01-01 00:12:53,1546732799999,120238339.782219,231172,383106.49462,59615248.3448727,0
"508",2019-01-06,152.83,157.4,147.51,153.86,1970-01-01 00:10:27,1546819199999,95681339.4600648,204337,318359.8694,48525641.3337721,0
"509",2019-01-07,153.89,155.48,147.86,149.34,1970-01-01 00:07:04,1546905599999,64310962.9190328,157568,205545.31494,31132597.0580687,0
"510",2019-01-08,149.29,151.65,145.2,147.6,1970-01-01 00:07:21,1546991999999,65535529.7557393,170585,220205.8156,32665110.2813971,0
"511",2019-01-09,147.62,151.5,146.77,148.1,1970-01-01 00:04:59,1547078399999,44673066.391582,125358,154466.46066,23055106.0669205,0
"512",2019-01-10,148.11,149.45,121,124.95,1970-01-01 00:14:31,1547164799999,114437025.282728,290765,432162.78581,56667564.7779082,0
"513",2019-01-11,124.96,127.36,120.08,124.65,1970-01-01 00:09:05,1547251199999,67782816.3375987,197047,286390.42731,35610799.2804517,0
"514",2019-01-12,124.67,126.19,122,123.35,1970-01-01 00:05:00,1547337599999,37295866.3538343,122024,159060.66029,19774152.7462819,0
"515",2019-01-13,123.35,124.25,111.87,114.16,1970-01-01 00:07:02,1547423999999,49521201.2764662,137005,228755.00345,26767549.3199914,0
"516",2019-01-14,114.17,130.05,113.94,126.95,1970-01-01 00:09:06,1547510399999,66801543.3050366,181074,283172.06565,34555073.9481497,0
"517",2019-01-15,126.95,129.4,116,118.95,1970-01-01 00:10:49,1547596799999,79985529.5587708,200989,323384.20597,39784995.5736818,0
"518",2019-01-16,118.93,126.88,118.52,121.48,1970-01-01 00:08:33,1547683199999,62314225.9960432,192912,260457.57444,31607466.0093359,0
"519",2019-01-17,121.49,122.99,116.8,121.54,1970-01-01 00:07:27,1547769599999,53854069.2105117,169098,231192.403,27839121.1473983,0
"520",2019-01-18,121.56,121.98,117.66,119.17,1970-01-01 00:03:55,1547855999999,28305971.6688854,112833,118574.39197,14246528.4825557,0
"521",2019-01-19,119.16,125.29,119.14,122.6,1970-01-01 00:05:23,1547942399999,39715159.1649606,117187,159926.95718,19624976.2784636,0
"522",2019-01-20,122.61,123.32,115.68,117.47,1970-01-01 00:07:31,1548028799999,53833668.9066349,164941,222998.00633,26556584.7928595,0
"523",2019-01-21,117.56,118.5,113.61,115.63,1970-01-01 00:05:03,1548115199999,35258073.4282649,119538,151719.15903,17621439.7431546,0
"524",2019-01-22,115.62,119.49,111.39,117.81,1970-01-01 00:05:59,1548201599999,41777737.4704705,134797,191477.42643,22269617.0685721,0
"525",2019-01-23,117.8,118.95,114.8,116.44,1970-01-01 00:03:50,1548287999999,26975386.3924584,102993,116161.13221,13613289.9824452,0
"526",2019-01-24,116.4,117.15,113.61,116.39,1970-01-01 00:03:36,1548374399999,25044265.7542041,90622,109084.23085,12638375.4406635,0
"527",2019-01-25,116.4,117.5,114.3,115.11,1970-01-01 00:03:18,1548460799999,22977175.9541193,85660,98562.49082,11406338.5773185,0
"528",2019-01-26,115.13,118,115,115.34,1970-01-01 00:02:26,1548547199999,16978386.1972377,68368,75224.68609,8737349.0431997,0
"529",2019-01-27,115.32,116.15,111.04,112.05,1970-01-01 00:04:07,1548633599999,28158012.7304768,97152,118671.53907,13516227.6093887,0
"530",2019-01-28,112.04,112.87,100.91,105.5,1970-01-01 00:09:26,1548719999999,60050129.3863579,177547,280135.35398,29726784.9809435,0
"531",2019-01-29,105.49,106.61,102.22,104.45,1970-01-01 00:05:19,1548806399999,33427469.3450618,129221,161610.46234,16896798.3063595,0
"532",2019-01-30,104.41,109.8,103.45,108.29,1970-01-01 00:05:30,1548892799999,35368520.135571,118866,168310.3525,17980658.8061686,0
"533",2019-01-31,108.29,110.61,105.46,106.44,1970-01-01 00:04:50,1548979199999,31234353.515393,102532,146487.2295,15737903.3096407,0
"534",2019-02-01,106.47,108.35,103.77,106.73,1970-01-01 00:04:03,1549065599999,25791535.1460238,86314,120649.43802,12804365.5808535,0
"535",2019-02-02,106.71,111.15,106.07,110.42,1970-01-01 00:03:06,1549151999999,20153872.302919,67351,100348.9366,10827638.071308,0
"536",2019-02-03,110.41,111.11,105.82,107.36,1970-01-01 00:03:47,1549238399999,24605892.2887283,78309,104902.65217,11357020.0198699,0
"537",2019-02-04,107.33,109.3,106.57,107.68,1970-01-01 00:02:40,1549324799999,17312736.6001502,65698,83257.70317,8963437.5894017,0
"538",2019-02-05,107.65,108.18,106.47,107.27,1970-01-01 00:02:39,1549411199999,17137008.2478395,68422,82850.20631,8888920.0460278,0
"539",2019-02-06,107.28,107.83,101.21,104.5,1970-01-01 00:05:37,1549497599999,34984364.2970212,113955,165235.43945,17141978.430843,0
"540",2019-02-07,104.49,106.18,103.82,104.48,1970-01-01 00:02:27,1549583999999,15530160.6471066,68959,74195.91673,7790406.4587851,0
"541",2019-02-08,104.48,123,103.41,119.25,1970-01-01 00:09:49,1549670399999,67027886.9398639,177364,304660.09924,34611554.2420151,0
"542",2019-02-09,119.32,121.99,117.64,119.19,1970-01-01 00:05:28,1549756799999,39061582.3914826,118457,169285.11511,20160805.1621845,0
"543",2019-02-10,119.19,126.49,115.81,125.12,1970-01-01 00:06:25,1549843199999,45929459.1290131,146060,202272.64362,24082781.0228442,0
"544",2019-02-11,125.12,125.28,119.24,120.89,1970-01-01 00:06:29,1549929599999,47197595.845191,129000,194142.33374,23522764.7948778,0
"545",2019-02-12,120.88,123.89,118.18,122.41,1970-01-01 00:05:43,1550015999999,41603632.811699,114396,176467.18014,21367768.9858149,0
"546",2019-02-13,122.4,126.47,120.7,121.86,1970-01-01 00:05:17,1550102399999,39073077.8391656,122122,160797.73684,19767987.3275933,0
"547",2019-02-14,121.86,124.5,120.1,120.42,1970-01-01 00:04:57,1550188799999,36278326.0774455,101574,144929.76588,17693650.1087451,0
"548",2019-02-15,120.47,124.25,120.19,121.67,1970-01-01 00:04:15,1550275199999,31111280.2093057,100464,132203.05707,16114091.2765324,0
"549",2019-02-16,121.66,124.99,121.54,122.67,1970-01-01 00:03:35,1550361599999,26462034.6125396,84959,112117.92743,13779969.811036,0
"550",2019-02-17,122.67,135.61,122.43,133.75,1970-01-01 00:10:14,1550447999999,78958054.9589805,162769,293673.43938,37707750.0025147,0
"551",2019-02-18,133.77,148.3,132.42,145.69,1970-01-01 00:17:59,1550534399999,152756654.645478,299772,549759.99454,77775317.6933215,0
"552",2019-02-19,145.69,150,142.36,143.44,1970-01-01 00:12:27,1550620799999,109645050.466097,232384,402160.07677,58949819.4880989,0
"553",2019-02-20,143.45,149.52,139.6,148.44,1970-01-01 00:10:14,1550707199999,89136482.3716519,191505,315381.09329,45774901.2173834,0
"554",2019-02-21,148.42,149.61,142.7,145.69,1970-01-01 00:07:27,1550793599999,65199779.5124385,148898,224983.85218,32795328.6439274,0
"555",2019-02-22,145.68,148.85,143.85,147.36,1970-01-01 00:06:06,1550879999999,53771600.8025665,129247,190056.54144,27900776.6966898,0
"556",2019-02-23,147.4,159.6,145.78,157.79,1970-01-01 00:09:48,1550966399999,89997516.9234365,172084,319153.58988,48851602.9893318,0
"557",2019-02-24,157.75,166,131.7,132.1,1970-01-01 00:21:00,1551052799999,186688063.414179,351943,631974.74429,93581136.3946737,0
"558",2019-02-25,132.1,141.55,131.89,137.87,1970-01-01 00:13:21,1551139199999,110348892.970024,243536,411499.33688,56650244.3099157,0
"559",2019-02-26,137.88,138.41,133.72,136.22,1970-01-01 00:07:12,1551225599999,58979934.7160016,145787,228006.72087,31058407.0798623,0
"560",2019-02-27,136.22,140.29,126.84,135.02,1970-01-01 00:09:27,1551311999999,76519497.9080148,158709,272367.46964,36764305.1281301,0
"561",2019-02-28,135.03,139,132.1,135.34,1970-01-01 00:09:39,1551398399999,78861797.5593921,183737,299413.85729,40768867.7852036,0
"562",2019-03-01,135.32,137.95,134.9,135.32,1970-01-01 00:05:02,1551484799999,41198722.5798789,103403,172468.84876,23485005.1955706,0
"563",2019-03-02,135.32,136.12,130.03,132.56,1970-01-01 00:04:57,1551571199999,39467507.6857296,113241,155921.86934,20724567.8764905,0
"564",2019-03-03,132.54,134.6,128.01,130.6,1970-01-01 00:03:42,1551657599999,29447917.2382588,86648,114067.58966,15112492.0667355,0
"565",2019-03-04,130.6,131.11,122.6,125.65,1970-01-01 00:06:43,1551743999999,51060349.7665833,140132,203832.41182,25770060.6539754,0
"566",2019-03-05,125.68,137.84,125.19,136.72,1970-01-01 00:08:32,1551830399999,67740644.3311417,155818,272171.77962,35984586.2047615,0
"567",2019-03-06,136.71,140.29,133.33,137.4,1970-01-01 00:07:08,1551916799999,58701328.649431,136000,218466.67905,29915836.7339393,0
"568",2019-03-07,137.37,140.2,135.2,136.81,1970-01-01 00:05:07,1552003199999,42271691.2428617,114687,152452.19592,20973151.2063981,0
"569",2019-03-08,136.82,139.34,130.62,133.52,1970-01-01 00:05:30,1552089599999,44879637.3870354,113160,164375.46413,22347697.9500561,0
"570",2019-03-09,133.51,138.65,132.93,137.27,1970-01-01 00:04:39,1552175999999,38220614.005662,111544,146108.77784,19963551.4416685,0
"571",2019-03-10,137.27,137.5,134,135.37,1970-01-01 00:03:23,1552262399999,27650702.3793393,90905,104700.49828,14196008.2586889,0
"572",2019-03-11,135.37,136.15,131,132.67,1970-01-01 00:04:24,1552348799999,35285847.7482702,101371,137778.22305,18378134.4509461,0
"573",2019-03-12,132.67,135.3,130.77,133.57,1970-01-01 00:03:14,1552435199999,25981446.1033466,74222,99412.59836,13253182.6337106,0
"574",2019-03-13,133.62,133.65,130.58,131.65,1970-01-01 00:03:29,1552521599999,27670734.4309227,87617,105332.16365,13915012.8060036,0
"575",2019-03-14,131.69,135.11,128.52,132.2,1970-01-01 00:04:18,1552607999999,34099414.8055834,99000,127625.33507,16848534.3629133,0
"576",2019-03-15,132.24,137.62,132.18,136.56,1970-01-01 00:04:55,1552694399999,39928522.3372778,103920,161856.61972,21847473.0898688,0
"577",2019-03-16,136.6,144.47,136.51,140.92,1970-01-01 00:07:54,1552780799999,66878173.4518186,149612,241316.08941,33988833.98348,0
"578",2019-03-17,140.94,141.07,137.2,138.67,1970-01-01 00:04:12,1552867199999,35051209.9303395,88617,127490.1088,17685080.5808143,0
"579",2019-03-18,138.67,142.01,136.1,137.59,1970-01-01 00:04:41,1552953599999,39017864.9224565,94109,136354.75075,18886795.7555508,0
"580",2019-03-19,137.62,139.38,136.97,138.55,1970-01-01 00:03:38,1553039999999,30175322.0784989,82348,109609.32108,15133834.0854586,0
"581",2019-03-20,138.56,139.66,136.01,139.01,1970-01-01 00:03:42,1553126399999,30757997.8115518,83814,111862.81746,15442583.4302502,0
"582",2019-03-21,139.04,139.55,131.21,134.85,1970-01-01 00:05:12,1553212799999,42635937.4891712,113797,152957.11763,20873314.5916673,0
"583",2019-03-22,134.85,137.2,134.29,135.98,1970-01-01 00:03:06,1553299199999,25309122.7264498,79782,86857.86292,11807827.6399908,0
"584",2019-03-23,135.92,138.21,135.6,137.28,1970-01-01 00:02:54,1553385599999,23922572.3588934,73884,89401.14291,12241766.4910705,0
"585",2019-03-24,137.28,137.37,134.75,136.09,1970-01-01 00:03:18,1553471999999,27042322.6952009,82361,104851.44764,14288924.6066131,0
"586",2019-03-25,136.12,136.83,131.6,133.98,1970-01-01 00:03:50,1553558399999,31082445.5932449,98246,113167.35254,15241833.9287975,0
"587",2019-03-26,133.97,134.74,132.27,134.18,1970-01-01 00:03:03,1553644799999,24490323.0607397,86841,97876.42094,13089415.407876,0
"588",2019-03-27,134.14,140.14,133.84,139.45,1970-01-01 00:05:17,1553731199999,43635238.4289265,119271,160680.98018,22102568.2807168,0
"589",2019-03-28,139.46,139.57,137.3,137.86,1970-01-01 00:02:43,1553817599999,22543474.6122913,73225,84450.31652,11668218.2808296,0
"590",2019-03-29,137.85,143.6,137.62,143.25,1970-01-01 00:03:55,1553903999999,33098245.9556135,94717,131841.45562,18506823.9148035,0
"591",2019-03-30,143.25,145.89,140.06,142.46,1970-01-01 00:04:14,1553990399999,36382647.2268952,97751,129968.43382,18560580.2960051,0
"592",2019-03-31,142.44,142.5,140.42,141.38,1970-01-01 00:02:22,1554076799999,20131931.6990724,65047,72121.13189,10190807.1234262,0
"593",2019-04-01,141.41,143.08,139.57,141.24,1970-01-01 00:03:54,1554163199999,33234998.6438733,90705,113803.3589,16144688.8761052,0
"594",2019-04-02,141.24,165.6,141,163.31,1970-01-01 00:15:06,1554249599999,138094679.302043,289637,482112.08002,73443507.9200122,0
"595",2019-04-03,163.26,177.81,149.23,159.96,1970-01-01 00:22:25,1554335999999,225523896.201466,423036,689694.17267,115677526.53016,0
"596",2019-04-04,159.96,164,152.8,157.36,1970-01-01 00:11:26,1554422399999,109082183.587735,242989,356683.70225,56656754.5528508,0
"597",2019-04-05,157.33,167.83,155.94,164.77,1970-01-01 00:08:36,1554508799999,84123101.326904,175261,271221.4937,44191135.1652073,0
"598",2019-04-06,164.84,172.77,159.2,165.5,1970-01-01 00:08:48,1554595199999,87657058.1149817,163384,246862.26683,40956422.1686785,0
"599",2019-04-07,165.56,175.43,164.06,174.21,1970-01-01 00:07:45,1554681599999,78876773.2967177,161529,242883.45203,41159550.0758761,0
"600",2019-04-08,174.29,185.87,170.9,178.72,1970-01-01 00:14:33,1554767999999,156417981.302118,272413,427707.91163,76637333.1736062,0
"601",2019-04-09,178.71,179.17,171.05,174.6,1970-01-01 00:07:11,1554854399999,75745619.5720787,156659,215364.15603,37760201.750469,0
"602",2019-04-10,174.58,183.77,168,177.12,1970-01-01 00:08:43,1554940799999,93283836.587114,171960,259905.55155,46278256.1694819,0
"603",2019-04-11,177.12,177.48,158.27,164.07,1970-01-01 00:11:01,1555027199999,110201659.947876,224876,324992.46047,54204202.7009011,0
"604",2019-04-12,164.06,166.5,158.11,163.19,1970-01-01 00:05:16,1555113599999,51556919.1461367,124732,150876.36061,24590803.156257,0
"605",2019-04-13,163.2,165.37,160.74,162.99,1970-01-01 00:02:59,1555199999999,29247030.1526373,75202,86353.32588,14092848.8013165,0
"606",2019-04-14,162.99,168.11,161.2,167.23,1970-01-01 00:03:06,1555286399999,30640985.0609499,72468,94730.83063,15525685.9586687,0
"607",2019-04-15,167.21,168.81,155.7,159.95,1970-01-01 00:05:51,1555372799999,57215098.1117043,113590,172067.32017,27988295.6123212,0
"608",2019-04-16,159.91,166.73,159.41,165.37,1970-01-01 00:04:00,1555459199999,39245823.494595,82937,114539.76934,18700484.0716318,0
"609",2019-04-17,165.41,167.28,163.78,165.75,1970-01-01 00:03:47,1555545599999,37678036.5964673,85475,108219.2429,17898625.6879676,0
"610",2019-04-18,165.75,175.2,165.04,173.33,1970-01-01 00:06:36,1555631999999,68031293.2325779,114728,187459.43239,32180911.9515491,0
"611",2019-04-19,173.34,173.55,168.59,172.64,1970-01-01 00:05:20,1555718399999,54991300.1097207,104551,164821.29068,28289262.9965785,0
"612",2019-04-20,172.66,176.97,169.87,172.88,1970-01-01 00:04:13,1555804799999,43939979.0160537,94403,123125.92238,21340355.6503773,0
"613",2019-04-21,172.89,173.48,164.82,168.59,1970-01-01 00:04:43,1555891199999,47781349.4020958,108394,143539.87051,24194584.2541682,0
"614",2019-04-22,168.59,172.3,167,170.52,1970-01-01 00:04:29,1555977599999,45832751.057015,96396,138724.4816,23564465.865101,0
"615",2019-04-23,170.52,175.83,167.78,169.16,1970-01-01 00:06:03,1556063999999,62784241.170476,126520,173307.59552,29939794.2880097,0
"616",2019-04-24,169.15,169.87,159.26,164.78,1970-01-01 00:07:06,1556150399999,70076178.2845027,154469,213010.94018,35036327.1899716,0
"617",2019-04-25,164.78,165.49,150.35,154.72,1970-01-01 00:07:02,1556236799999,67326464.6484704,139927,207493.18153,33080029.9738367,0
"618",2019-04-26,154.7,162.56,151.4,157.95,1970-01-01 00:08:20,1556323199999,78334214.8744062,162730,265522.61201,41573088.7327604,0
"619",2019-04-27,157.93,166.24,156.35,159.31,1970-01-01 00:03:35,1556409599999,34294277.9954465,89809,107892.49091,17154456.8972602,0
"620",2019-04-28,159.32,160.24,156.92,157.85,1970-01-01 00:02:32,1556495999999,24304182.1410825,72048,75258.19531,11957085.7119324,0
"621",2019-04-29,157.86,159.05,152,155.11,1970-01-01 00:04:03,1556582399999,37892463.2904875,98779,112271.92569,17468433.9677487,0
"622",2019-04-30,155.14,162.89,155.11,161.83,1970-01-01 00:05:05,1556668799999,48352308.3471109,109233,151942.02827,24090968.4446659,0
"623",2019-05-01,161.85,163.88,158.36,160.19,1970-01-01 00:03:12,1556755199999,30965351.6968463,88509,94853.75564,15258332.5783326,0
"624",2019-05-02,160.2,163.48,158.5,161.81,1970-01-01 00:04:49,1556841599999,46716417.0127823,97201,146854.42652,23699004.0309024,0
"625",2019-05-03,161.82,170.86,160.99,168.06,1970-01-01 00:06:56,1556927999999,69185162.5971677,136042,207707.51957,34533057.3557652,0
"626",2019-05-04,168.1,171.3,159.76,163.7,1970-01-01 00:05:12,1557014399999,51596174.4008955,115264,154550.58103,25484130.1377269,0
"627",2019-05-05,163.71,165.36,159.18,163.05,1970-01-01 00:02:56,1557100799999,28659516.7862457,79825,87458.50631,14243649.4161677,0
"628",2019-05-06,163.05,178.05,157.55,173,1970-01-01 00:08:26,1557187199999,86112232.475863,151543,279631.33418,47643694.0236483,0
"629",2019-05-07,172.98,182.76,167.89,169.18,1970-01-01 00:12:12,1557273599999,129206700.127684,208268,359208.70506,63321000.845897,0
"630",2019-05-08,169.07,173.17,164.8,170.85,1970-01-01 00:04:56,1557359999999,50312349.784776,108814,143905.37197,24437499.2547135,0
"631",2019-05-09,170.88,173.88,166.57,170.9,1970-01-01 00:04:44,1557446399999,48482365.5414184,111190,139490.30992,23762799.5699061,0
"632",2019-05-10,170.96,176.7,168.46,172.91,1970-01-01 00:07:05,1557532799999,73717438.6539584,142024,217209.97186,37614456.1038559,0
"633",2019-05-11,172.92,205.23,172.92,190.2,1970-01-01 00:14:45,1557619199999,167180496.76233,246217,460145.37432,86846859.5315182,0
"634",2019-05-12,190.2,204.32,181,188.11,1970-01-01 00:13:43,1557705599999,157611011.725251,228585,414771.2365,79418296.1144372,0
"635",2019-05-13,188.07,206.87,185.32,195.84,1970-01-01 00:11:09,1557791999999,131102303.13857,190439,345029.21196,67607153.3601666,0
"636",2019-05-14,195.83,219.81,194.19,216.4,1970-01-01 00:14:24,1557878399999,179717430.310727,248577,451375.98025,93947890.711338,0
"637",2019-05-15,216.4,250.27,216.21,248.1,1970-01-01 00:09:34,1557964799999,135054369.61757,176272,300224.48606,70516284.6634335,0
"638",2019-05-16,248.06,279.76,241.76,264.25,1970-01-01 00:28:53,1558051199999,452410350.051738,553635,896705.83686,234005191.948745,0
"639",2019-05-17,264.35,268.74,223.43,244.3,1970-01-01 00:25:29,1558137599999,366429299.202803,517016,766433.52488,183703911.747819,0
"640",2019-05-18,244.31,248,230.62,233.6,1970-01-01 00:11:13,1558223999999,160450040.806919,236314,350733.36784,83590128.4964695,0
"641",2019-05-19,233.57,264,231.77,259.51,1970-01-01 00:13:43,1558310399999,207383027.826484,285496,427121.32949,107527272.362864,0
"642",2019-05-20,259.37,259.49,238,250.37,1970-01-01 00:11:06,1558396799999,165783106.07703,246484,341913.40218,85002307.4212514,0
"643",2019-05-21,250.48,262,246.06,253.43,1970-01-01 00:09:40,1558483199999,146749988.273737,229662,296180.05712,74931122.1641711,0
"644",2019-05-22,253.35,260.18,239.63,243.64,1970-01-01 00:09:52,1558569599999,149006735.642177,208482,291969.97415,73414296.661463,0
"645",2019-05-23,243.68,247.34,231.1,244.56,1970-01-01 00:10:00,1558655999999,144051488.877393,198869,309885.62434,74420906.5862426,0
"646",2019-05-24,244.63,254.35,241.54,248.87,1970-01-01 00:07:27,1558742399999,111294049.366715,171482,229477.2831,57122435.7670887,0
"647",2019-05-25,248.84,257.33,247.22,250.22,1970-01-01 00:05:32,1558828799999,83665127.8436946,125719,165867.00466,41743833.8803032,0
"648",2019-05-26,250.17,269.4,245.11,264.45,1970-01-01 00:07:30,1558915199999,115089467.787958,159525,228355.77865,58341623.5535768,0
"649",2019-05-27,264.35,279.59,260,270.53,1970-01-01 00:10:35,1559001599999,170250734.891753,246768,330156.0044,88481982.0563218,0
